Ligand_id,Classification,Count_general,Count_diff,Ligand_name
27H,NUCLEAR PROTEIN,2,2,ferutinine
27J,HORMONE RECEPTOR,2,2,alpha-zearalanol
27J,NUCLEAR PROTEIN,2,2,alpha-zearalanol
27K,HORMONE RECEPTOR,3,3,butyl 4-hydroxybenzoate
27K,HYDROLASE,3,3,butyl 4-hydroxybenzoate
27K,ISOMERASE,3,3,butyl 4-hydroxybenzoate
27L,HORMONE RECEPTOR,2,2,"4-(2,4,4-trimethylpentan-2-yl)phenol"
27L,HYDROLASE,2,2,"4-(2,4,4-trimethylpentan-2-yl)phenol"
XDH,HORMONE RECEPTOR,2,2,"4,4'-propane-2,2-diylbis(2,6-dichlorophenol)"
XDH,TRANSCRIPTION,2,2,"4,4'-propane-2,2-diylbis(2,6-dichlorophenol)"
27M,HORMONE RECEPTOR,3,2,"bis(2,4-dihydroxyphenyl)methanone"
27M,TRANSPORT PROTEIN,3,2,"bis(2,4-dihydroxyphenyl)methanone"
27N,HORMONE RECEPTOR,2,2,"4,4'-(2,2,2-trichloroethane-1,1-diyl)diphenol"
27N,NUCLEAR PROTEIN,2,2,"4,4'-(2,2,2-trichloroethane-1,1-diyl)diphenol"
BDP,TRANSPORT PROTEIN,20,6,beta-D-glucopyranuronic acid
BDP,SOLUTE-BINDING PROTEIN,20,6,beta-D-glucopyranuronic acid
BDP,SUGAR BINDING PROTEIN,20,6,beta-D-glucopyranuronic acid
BDP,SOLUTE BINDING PROTEIN,20,6,beta-D-glucopyranuronic acid
BDP,HYDROLASE,20,6,beta-D-glucopyranuronic acid
BDP,LYASE,20,6,beta-D-glucopyranuronic acid
GCU,TRANSPORT PROTEIN,13,3,alpha-D-glucopyranuronic acid
GCU,SUGAR BINDING PROTEIN,13,3,alpha-D-glucopyranuronic acid
GCU,HYDROLASE,13,3,alpha-D-glucopyranuronic acid
D9G,OXIDOREDUCTASE,2,2,"N-DODECYL-N,N-DIMETHYLGLYCINATE"
D9G,TRANSCRIPTION,2,2,"N-DODECYL-N,N-DIMETHYLGLYCINATE"
DSZ,IMMUNE SYSTEM,5,4,5'-O-(L-alpha-aspartylsulfamoyl)adenosine
DSZ,LIGASE,5,4,5'-O-(L-alpha-aspartylsulfamoyl)adenosine
DSZ,TRANSFERASE,5,4,5'-O-(L-alpha-aspartylsulfamoyl)adenosine
DSZ,HYDROLASE,5,4,5'-O-(L-alpha-aspartylsulfamoyl)adenosine
SPM,TRANSFERASE,37,7,SPERMINE
SPM,ANTIVIRAL PROTEIN,37,7,SPERMINE
SPM,HYDROLASE,37,7,SPERMINE
SPM,OXIDOREDUCTASE,37,7,SPERMINE
SPM,TRANSPORT PROTEIN,37,7,SPERMINE
SPM,METAL TRANSPORT,37,7,SPERMINE
SPM,BIOSYNTHETIC PROTEIN,37,7,SPERMINE
GTR,TRANSPORT PROTEIN,9,3,beta-D-galactopyranuronic acid
GTR,SOLUTE-BINDING PROTEIN,9,3,beta-D-galactopyranuronic acid
GTR,HYDROLASE,9,3,beta-D-galactopyranuronic acid
ADA,TRANSPORT PROTEIN,4,3,alpha-D-galactopyranuronic acid
ADA,LYASE,4,3,alpha-D-galactopyranuronic acid
ADA,HYDROLASE,4,3,alpha-D-galactopyranuronic acid
A8S,LYASE,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,HORMONE RECEPTOR,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,PLANT PROTEIN,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,PROTEIN BINDING,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,SIGNALING PROTEIN,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,RECEPTOR,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,HYDROLASE,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,MEMBRANE PROTEIN,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,TRANSPORT PROTEIN,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
A8S,ABSCISIC ACID BINDING PROTEIN,25,10,"(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid"
PYE,SIGNALING PROTEIN,3,2,TETRAHYDROPYRAN
PYE,OXIDOREDUCTASE,3,2,TETRAHYDROPYRAN
CXE,TRANSPORT PROTEIN,6,3,PENTAETHYLENE GLYCOL MONODECYL ETHER
CXE,MEMBRANE PROTEIN,6,3,PENTAETHYLENE GLYCOL MONODECYL ETHER
CXE,HYDROLASE,6,3,PENTAETHYLENE GLYCOL MONODECYL ETHER
ODV,HYDROLASE,2,2,[(1R)-2-amino-1-hydroxyethyl]phosphonic acid
ODV,OXIDOREDUCTASE,2,2,[(1R)-2-amino-1-hydroxyethyl]phosphonic acid
BU2,ISOMERASE,10,7,"1,3-BUTANEDIOL"
BU2,TRANSFERASE,10,7,"1,3-BUTANEDIOL"
BU2,BIOSYNTHETIC PROTEIN,10,7,"1,3-BUTANEDIOL"
BU2,SIGNALING PROTEIN,10,7,"1,3-BUTANEDIOL"
BU2,PROTEIN BINDING,10,7,"1,3-BUTANEDIOL"
BU2,LYASE,10,7,"1,3-BUTANEDIOL"
BU2,STRUCTURAL PROTEIN,10,7,"1,3-BUTANEDIOL"
FVX,TRANSPORT PROTEIN,2,2,Fluvoxamine
FVX,OXIDOREDUCTASE,2,2,Fluvoxamine
SRE,TRANSPORT PROTEIN,2,2,"(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine"
SRE,LIGASE,2,2,"(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine"
XYH,ISOMERASE,2,2,XYLAROHYDROXAMATE
XYH,LYASE,2,2,XYLAROHYDROXAMATE
173,TRANSPORT PROTEIN,10,5,BENZOYL-FORMIC ACID
173,FLAVOPROTEIN,10,5,BENZOYL-FORMIC ACID
173,TRANSFERASE,10,5,BENZOYL-FORMIC ACID
173,SIGNALING PROTEIN,10,5,BENZOYL-FORMIC ACID
173,OXIDOREDUCTASE,10,5,BENZOYL-FORMIC ACID
LFA,TRANSFERASE,44,8,EICOSANE
LFA,METAL BINDING PROTEIN,44,8,EICOSANE
LFA,MEMBRANE PROTEIN,44,8,EICOSANE
LFA,ION TRANSPORT,44,8,EICOSANE
LFA,PHOTOSYNTHESIS,44,8,EICOSANE
LFA,TRANSPORT PROTEIN,44,8,EICOSANE
LFA,LIPID BINDING PROTEIN,44,8,EICOSANE
LFA,UNKNOWN FUNCTION,44,8,EICOSANE
29L,TRANSFERASE,3,2,"2-{4-[(1E)-1-(hydroxyimino)-2,3-dihydro-1H-inden-5-yl]-3-(pyridin-4-yl)-1H-pyrazol-1-yl}ethanol"
29L,SIGNALING PROTEIN,3,2,"2-{4-[(1E)-1-(hydroxyimino)-2,3-dihydro-1H-inden-5-yl]-3-(pyridin-4-yl)-1H-pyrazol-1-yl}ethanol"
SLB,SUGAR BINDING PROTEIN,29,8,N-acetyl-beta-neuraminic acid
SLB,TRANSPORT PROTEIN,29,8,N-acetyl-beta-neuraminic acid
SLB,HYDROLASE,29,8,N-acetyl-beta-neuraminic acid
SLB,TOXIN,29,8,N-acetyl-beta-neuraminic acid
SLB,DNA BINDING PROTEIN,29,8,N-acetyl-beta-neuraminic acid
SLB,VIRAL PROTEIN,29,8,N-acetyl-beta-neuraminic acid
SLB,MEMBRANE PROTEIN,29,8,N-acetyl-beta-neuraminic acid
SLB,TRANSFERASE,29,8,N-acetyl-beta-neuraminic acid
29N,HYDROLASE,5,3,"1,1',1''-(1,3,5-triazinane-1,3,5-triyl)tripropan-1-one"
29N,SIGNALING PROTEIN,5,3,"1,1',1''-(1,3,5-triazinane-1,3,5-triyl)tripropan-1-one"
29N,VIRAL PROTEIN,5,3,"1,1',1''-(1,3,5-triazinane-1,3,5-triyl)tripropan-1-one"
NAJ,OXIDOREDUCTASE,49,3,NICOTINAMIDE-ADENINE-DINUCLEOTIDE (ACIDIC FORM)
NAJ,METAL BINDING PROTEIN,49,3,NICOTINAMIDE-ADENINE-DINUCLEOTIDE (ACIDIC FORM)
NAJ,XIDOREDUCTASE,49,3,NICOTINAMIDE-ADENINE-DINUCLEOTIDE (ACIDIC FORM)
PE3,HYDROLASE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,ISOMERASE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,TRANSCRIPTION,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,PEPTIDE BINDING PROTEIN,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,LYASE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,BIOTIN-BINDING PROTEIN,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,STRUCTURAL PROTEIN,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,METAL TRANSPORT,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,TRANSFERASE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,ANTIBIOTIC,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,CELL CYCLE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,ALLERGEN,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,SIGNALING PROTEIN,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
PE3,OXIDOREDUCTASE,34,14,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-DIOL"
JEF,SIGNALING PROTEIN,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,HYDROLASE,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,TRANSCRIPTION,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,STRUCTURAL PROTEIN,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,VIRAL PROTEIN,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,PEPTIDE BINDING PROTEIN,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,ENDOCYTOSIS,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,DE NOVO PROTEIN,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
JEF,ISOMERASE,12,9,O-(O-(2-AMINOPROPYL)-O'-(2-METHOXYETHYL)POLYPROPYLENE GLYCOL 500)
2CQ,CELL ADHESION,2,2,"4-chloro-5-methylbenzene-1,2-diamine"
2CQ,TRANSFERASE,2,2,"4-chloro-5-methylbenzene-1,2-diamine"
GDS,TRANSPORT PROTEIN,17,4,OXIDIZED GLUTATHIONE DISULFIDE
GDS,TRANSFERASE,17,4,OXIDIZED GLUTATHIONE DISULFIDE
GDS,OXIDOREDUCTASE,17,4,OXIDIZED GLUTATHIONE DISULFIDE
GDS,BIOSYNTHETIC PROTEIN,17,4,OXIDIZED GLUTATHIONE DISULFIDE
CZH,LUMINESCENT PROTEIN,10,2,C2-HYDROPEROXY-COELENTERAZINE
CZH,OXIDOREDUCTASE,10,2,C2-HYDROPEROXY-COELENTERAZINE
CEI,LUMINESCENT PROTEIN,8,2,N-[3-BENZYL-5-(4-HYDROXYPHENYL)PYRAZIN-2-YL]-2-(4-HYDROXYPHENYL)ACETAMIDE
CEI,OXIDOREDUCTASE,8,2,N-[3-BENZYL-5-(4-HYDROXYPHENYL)PYRAZIN-2-YL]-2-(4-HYDROXYPHENYL)ACETAMIDE
PX4,METAL TRANSPORT,26,3,"1,2-DIMYRISTOYL-SN-GLYCERO-3-PHOSPHOCHOLINE"
PX4,MEMBRANE PROTEIN,26,3,"1,2-DIMYRISTOYL-SN-GLYCERO-3-PHOSPHOCHOLINE"
PX4,TRANSPORT PROTEIN,26,3,"1,2-DIMYRISTOYL-SN-GLYCERO-3-PHOSPHOCHOLINE"
2C0,SIGNALING PROTEIN,2,2,baclofen
2C0,MEMBRANE PROTEIN,2,2,baclofen
2ZM,HYDROLASE,2,2,5-nitro-1H-benzimidazole
2ZM,TRANSFERASE,2,2,5-nitro-1H-benzimidazole
2D0,HYDROLASE,2,2,"4-chloro-1,3-benzothiazol-2-amine"
2D0,VIRAL PROTEIN,2,2,"4-chloro-1,3-benzothiazol-2-amine"
HGB,LYASE,21,4,4-(HYDROXYMERCURY)BENZOIC ACID
HGB,VIRAL PROTEIN,21,4,4-(HYDROXYMERCURY)BENZOIC ACID
HGB,METAL BINDING PROTEIN,21,4,4-(HYDROXYMERCURY)BENZOIC ACID
HGB,TRANSFERASE,21,4,4-(HYDROXYMERCURY)BENZOIC ACID
0BU,LIGASE,2,2,"8-({3-[({3-[(4,6,8-trisulfonaphthalen-1-yl)carbamoyl]phenyl}carbamoyl)amino]benzoyl}amino)naphthalene-1,3,5-trisulfonic
 acid"
0BU,TRANSFERASE,2,2,"8-({3-[({3-[(4,6,8-trisulfonaphthalen-1-yl)carbamoyl]phenyl}carbamoyl)amino]benzoyl}amino)naphthalene-1,3,5-trisulfonic
 acid"
PCT,LIGASE,7,3,PHOSPHONOACETAMIDE
PCT,TRANSFERASE,7,3,PHOSPHONOACETAMIDE
PCT,HYDROLASE,7,3,PHOSPHONOACETAMIDE
PPF,LIGASE,7,4,PHOSPHONOFORMIC ACID
PPF,HYDROLASE,7,4,PHOSPHONOFORMIC ACID
PPF,LYASE,7,4,PHOSPHONOFORMIC ACID
PPF,TRANSFERASE,7,4,PHOSPHONOFORMIC ACID
CDC,TRANSFERASE,6,2,[2-CYTIDYLATE-O'-PHOSPHONYLOXYL]-ETHYL-TRIMETHYL-AMMONIUM
CDC,MEMBRANE PROTEIN,6,2,[2-CYTIDYLATE-O'-PHOSPHONYLOXYL]-ETHYL-TRIMETHYL-AMMONIUM
STU,TRANSFERASE,65,4,STAUROSPORINE
STU,CELL CYCLE,65,4,STAUROSPORINE
STU,PROTEIN KINASE,65,4,STAUROSPORINE
STU,SIGNALING PROTEIN,65,4,STAUROSPORINE
PXN,TRANSFERASE,10,5,"(2S)-1-[3-{[(2R)-2-hydroxypropyl]oxy}-2,2-bis({[(2R)-2-hydroxypropyl]oxy}methyl)propoxy]propan-2-ol"
PXN,TRANSCRIPTION,10,5,"(2S)-1-[3-{[(2R)-2-hydroxypropyl]oxy}-2,2-bis({[(2R)-2-hydroxypropyl]oxy}methyl)propoxy]propan-2-ol"
PXN,ISOMERASE,10,5,"(2S)-1-[3-{[(2R)-2-hydroxypropyl]oxy}-2,2-bis({[(2R)-2-hydroxypropyl]oxy}methyl)propoxy]propan-2-ol"
PXN,HYDROLASE,10,5,"(2S)-1-[3-{[(2R)-2-hydroxypropyl]oxy}-2,2-bis({[(2R)-2-hydroxypropyl]oxy}methyl)propoxy]propan-2-ol"
PXN,PROTEIN BINDING,10,5,"(2S)-1-[3-{[(2R)-2-hydroxypropyl]oxy}-2,2-bis({[(2R)-2-hydroxypropyl]oxy}methyl)propoxy]propan-2-ol"
ZNH,OXYGEN TRANSPORT,13,4,PROTOPORPHYRIN IX CONTAINING ZN
ZNH,METAL BINDING PROTEIN,13,4,PROTOPORPHYRIN IX CONTAINING ZN
ZNH,OXIDOREDUCTASE,13,4,PROTOPORPHYRIN IX CONTAINING ZN
ZNH,TRANSPORT PROTEIN,13,4,PROTOPORPHYRIN IX CONTAINING ZN
T3Y,HYDROLASE,11,4,"25,26,27,28-tetrahydroxypentacyclo[19.3.1.1~3,7~.1~9,13~.1~15,19~]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-5,11,17,23-tetrasulfonic acid"
T3Y,ELECTRON TRANSPORT,11,4,"25,26,27,28-tetrahydroxypentacyclo[19.3.1.1~3,7~.1~9,13~.1~15,19~]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-5,11,17,23-tetrasulfonic acid"
T3Y,SUGAR BINDING PROTEIN,11,4,"25,26,27,28-tetrahydroxypentacyclo[19.3.1.1~3,7~.1~9,13~.1~15,19~]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-5,11,17,23-tetrasulfonic acid"
T3Y,ANTIFUNGAL PROTEIN,11,4,"25,26,27,28-tetrahydroxypentacyclo[19.3.1.1~3,7~.1~9,13~.1~15,19~]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-5,11,17,23-tetrasulfonic acid"
DHC,TRANSFERASE,10,7,CAFFEIC ACID
DHC,LYASE,10,7,CAFFEIC ACID
DHC,TRANSPORT PROTEIN,10,7,CAFFEIC ACID
DHC,SIGNALING PROTEIN,10,7,CAFFEIC ACID
DHC,TOXIN,10,7,CAFFEIC ACID
DHC,CYTOSOLIC PROTEIN,10,7,CAFFEIC ACID
DHC,HYDROLASE,10,7,CAFFEIC ACID
CPT,OXIDOREDUCTASE,43,9,Cisplatin
CPT,HYDROLASE,43,9,Cisplatin
CPT,TRANSFERASE,43,9,Cisplatin
CPT,ELECTRON TRANSPORT,43,9,Cisplatin
CPT,TRANSPORT PROTEIN,43,9,Cisplatin
CPT,REPLICATION,43,9,Cisplatin
CPT,SPLICING,43,9,Cisplatin
CPT,METAL TRANSPORT,43,9,Cisplatin
CPT,PLANT PROTEIN,43,9,Cisplatin
LSA,ISOMERASE,6,3,"1,2-BENZISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE"
LSA,LYASE,6,3,"1,2-BENZISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE"
LSA,VIRAL PROTEIN,6,3,"1,2-BENZISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE"
PTY,CELL ADHESION,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,MEMBRANE PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,TRANSPORT PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,PLANT PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,METAL TRANSPORT,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,LIPID BINDING PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,HYDROLASE,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,UNKNOWN FUNCTION,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,BLOOD CLOTTING,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,OXIDOREDUCTASE,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,VIRAL PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,TRANSLOCASE,89,13,PHOSPHATIDYLETHANOLAMINE
PTY,SIGNALING PROTEIN,89,13,PHOSPHATIDYLETHANOLAMINE
AZA,OXIDOREDUCTASE,74,4,8-AZAXANTHINE
AZA,OXYGEN BINDING,74,4,8-AZAXANTHINE
AZA,HYDROLASE,74,4,8-AZAXANTHINE
AZA,TRANSFERASE,74,4,8-AZAXANTHINE
MGT,TRANSFERASE,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,TRANSCRIPTION,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,PROTEIN BINDING,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,TRANSLATION,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,VIRAL PROTEIN,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,METHYLTRANSFERASE,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
MGT,RNA BINDING PROTEIN,27,7,7N-METHYL-8-HYDROGUANOSINE-5'-TRIPHOSPHATE
HOA,OXIDOREDUCTASE,34,2,HYDROXYAMINE
HOA,METAL BINDING PROTEIN,34,2,HYDROXYAMINE
12P,OXIDOREDUCTASE,63,15,DODECAETHYLENE GLYCOL
12P,CELL ADHESION,63,15,DODECAETHYLENE GLYCOL
12P,SIGNALING PROTEIN,63,15,DODECAETHYLENE GLYCOL
12P,ISOMERASE,63,15,DODECAETHYLENE GLYCOL
12P,METAL TRANSPORT,63,15,DODECAETHYLENE GLYCOL
12P,TRANSPORT PROTEIN,63,15,DODECAETHYLENE GLYCOL
12P,HYDROLASE,63,15,DODECAETHYLENE GLYCOL
12P,TRANSFERASE,63,15,DODECAETHYLENE GLYCOL
12P,IMMUNE SYSTEM,63,15,DODECAETHYLENE GLYCOL
12P,PROTEIN BINDING,63,15,DODECAETHYLENE GLYCOL
12P,FLUORESCENT PROTEIN,63,15,DODECAETHYLENE GLYCOL
12P,STRUCTURAL PROTEIN,63,15,DODECAETHYLENE GLYCOL
12P,UNKNOWN FUNCTION,63,15,DODECAETHYLENE GLYCOL
12P,APOPTOSIS,63,15,DODECAETHYLENE GLYCOL
12P,MEMBRANE PROTEIN,63,15,DODECAETHYLENE GLYCOL
DO3,HYDROLASE,17,2,"10-((2R)-2-HYDROXYPROPYL)-1,4,7,10-TETRAAZACYCLODODECANE 1,4,7-TRIACETIC ACID"
DO3,PHOTOSYNTHESIS,17,2,"10-((2R)-2-HYDROXYPROPYL)-1,4,7,10-TETRAAZACYCLODODECANE 1,4,7-TRIACETIC ACID"
I3C,TRANSPORT PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,TRANSCRIPTION,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,IMMUNE SYSTEM,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,LIGASE,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,HYDROLASE,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,ANTITUMOR PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,PROTEIN FIBRIL,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,ANTIMICROBIAL PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,PROTEIN BINDING,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,MEMBRANE PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,CELL CYCLE,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,UNKNOWN FUNCTION,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,PLANT PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
I3C,TPP BINDING PROTEIN,23,14,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid"
COH,TRANSCRIPTION,17,6,PROTOPORPHYRIN IX CONTAINING CO
COH,METAL BINDING PROTEIN,17,6,PROTOPORPHYRIN IX CONTAINING CO
COH,OXYGEN STORAGE,17,6,PROTOPORPHYRIN IX CONTAINING CO
COH,OXIDOREDUCTASE,17,6,PROTOPORPHYRIN IX CONTAINING CO
COH,OXYGEN TRANSPORT,17,6,PROTOPORPHYRIN IX CONTAINING CO
COH,ELECTRON TRANSPORT,17,6,PROTOPORPHYRIN IX CONTAINING CO
AEF,PROTEIN BINDING,4,4,4-(2-aminoethyl)phenol
AEF,TRANSFERASE,4,4,4-(2-aminoethyl)phenol
AEF,OXIDOREDUCTASE,4,4,4-(2-aminoethyl)phenol
AEF,HYDROLASE,4,4,4-(2-aminoethyl)phenol
HNI,TRANSPORT PROTEIN,8,3,PROTOPORPHYRIN IX CONTAINING NI(II)
HNI,OXYGEN STORAGE,8,3,PROTOPORPHYRIN IX CONTAINING NI(II)
HNI,OXYGEN TRANSPORT,8,3,PROTOPORPHYRIN IX CONTAINING NI(II)
GBJ,TRANSPORT PROTEIN,3,2,"4-[(3R)-8,8-dimethyl-3,4-dihydro-2H,8H-pyrano[2,3-f]chromen-3-yl]benzene-1,3-diol"
GBJ,ISOMERASE,3,2,"4-[(3R)-8,8-dimethyl-3,4-dihydro-2H,8H-pyrano[2,3-f]chromen-3-yl]benzene-1,3-diol"
6NI,TRANSFERASE,3,2,6-NITROINDAZOLE
6NI,OXIDOREDUCTASE,3,2,6-NITROINDAZOLE
V3L,HYDROLASE,4,2,2'-O-(5-O-phosphono-alpha-D-ribofuranosyl)adenosine 5'-(dihydrogen phosphate)
V3L,LIGASE,4,2,2'-O-(5-O-phosphono-alpha-D-ribofuranosyl)adenosine 5'-(dihydrogen phosphate)
PBQ,TRANSFERASE,2,2,PENTABROMOPSEUDILIN
PBQ,CONTRACTILE PROTEIN,2,2,PENTABROMOPSEUDILIN
H70,TRANSFERASE,2,2,"2,4-DICHLORO-6-(3,4,5-TRIBROMO-1H-PYRROL-2-YL)PHENOL"
H70,MOTOR PROTEIN,2,2,"2,4-DICHLORO-6-(3,4,5-TRIBROMO-1H-PYRROL-2-YL)PHENOL"
DTR,TRANSPORT PROTEIN,7,6,D-TRYPTOPHAN
DTR,BIOSYNTHETIC PROTEIN,7,6,D-TRYPTOPHAN
DTR,HYDROLASE,7,6,D-TRYPTOPHAN
DTR,FLAVOPROTEIN,7,6,D-TRYPTOPHAN
DTR,TRANSFERASE,7,6,D-TRYPTOPHAN
DTR,BIOTIN BINDING PROTEIN,7,6,D-TRYPTOPHAN
